ts_code,total_assets_2021,total_liab_2021,accounts_receivable_2021,inventory_2021,goodwill_2021,fixed_assets_2021,total_assets_2022,total_liab_2022,accounts_receivable_2022,inventory_2022,goodwill_2022,fixed_assets_2022,total_assets_2023,total_liab_2023,accounts_receivable_2023,inventory_2023,goodwill_2023,fixed_assets_2023,total_assets_2024,total_liab_2024,accounts_receivable_2024,inventory_2024,goodwill_2024,fixed_assets_2024,total_assets_2025,total_liab_2025,accounts_receivable_2025,inventory_2025,goodwill_2025,fixed_assets_2025
300146.SZ,12064640326.5,1629892836.19,0.0,0.0,1128585892.05,0.0,12664898418.57,1793835684.01,0.0,0.0,1121849364.1,0.0,14394356233.55,2083086065.22,0.0,0.0,1113077343.41,0.0,13552317368.18,2182659679.26,0.0,0.0,1174554184.54,0.0,14002293222.35,2604185580.52,0.0,0.0,1133117291.23,0.0
300149.SZ,4819831851.24,2408610396.23,0.0,0.0,1575059137.7,0.0,4704447163.36,1667990232.5,0.0,0.0,1088182795.68,0.0,3411124263.73,1056510549.01,0.0,0.0,858860380.19,0.0,2156648528.0,766979210.1,0.0,0.0,139260380.19,0.0,1989453565.68,711624278.12,0.0,0.0,,0.0
002743.SZ,9871433298.33,6803537886.01,0.0,0.0,,0.0,10653301140.34,7502677911.2,0.0,0.0,,0.0,10515448120.61,7265237223.99,0.0,0.0,,0.0,10548467582.29,7259146841.52,0.0,0.0,,0.0,10008813473.49,6656159570.39,0.0,0.0,,0.0
300155.SZ,1685040211.48,314615407.96,0.0,0.0,33386670.92,0.0,1636440682.41,205574451.25,0.0,0.0,31724921.1,0.0,1576726778.55,193429229.56,0.0,0.0,15720237.85,0.0,1452193302.78,145850554.62,0.0,0.0,7158216.14,0.0,1376281175.94,138362405.46,0.0,0.0,4770472.59,0.0
300151.SZ,1790607549.95,630109086.05,0.0,0.0,4766237.16,0.0,2162727969.32,899995038.34,0.0,0.0,4766237.16,0.0,2546260483.53,826342451.03,0.0,0.0,4766237.16,0.0,2553851295.13,853118057.17,0.0,0.0,3892178.37,0.0,2678470549.53,1037084902.41,0.0,0.0,,0.0
002606.SZ,1706832645.88,365221441.35,0.0,0.0,1237039.38,0.0,1936530367.19,436042772.47,0.0,0.0,1237039.38,0.0,2263288130.54,706542742.9,0.0,0.0,1237039.38,0.0,2844824948.92,1157908588.03,0.0,0.0,82032780.44,0.0,3200682485.2,1379334835.41,0.0,0.0,89716192.91,0.0
002524.SZ,1823666887.6,1464741986.26,0.0,0.0,522705912.54,0.0,1801239243.01,1315616375.16,0.0,0.0,517154062.42,0.0,1560561323.19,1273416532.88,0.0,0.0,378523291.09,0.0,1430256154.46,1153873387.81,0.0,0.0,377258789.44,0.0,1213563027.56,1086867402.96,0.0,0.0,242626153.85,0.0
300153.SZ,1318040457.39,543194868.42,0.0,0.0,,0.0,1448812226.9,651009554.63,0.0,0.0,,0.0,1659402140.36,829074489.03,0.0,0.0,,0.0,1895778086.28,1029795963.24,0.0,0.0,,0.0,2087890353.75,1172880110.07,0.0,0.0,,0.0
002526.SZ,3810699499.73,915502680.32,0.0,0.0,250409386.08,0.0,4140533224.76,1191595291.87,0.0,0.0,77486616.02,0.0,4980171272.9,1842277401.9,0.0,0.0,,0.0,4913566526.8,1753427851.31,0.0,0.0,,0.0,5334085085.51,2045692395.16,0.0,0.0,,0.0
002532.SZ,51744664983.66,30142797294.84,0.0,0.0,,0.0,56097095897.58,33460258320.25,0.0,0.0,,0.0,56886632514.05,33335488883.32,0.0,0.0,,0.0,58589941470.25,32183068778.83,0.0,0.0,,0.0,55971425343.82,26923300328.0,0.0,0.0,6183307.7,0.0
002534.SZ,11524857081.14,7671936081.25,0.0,0.0,20538671.59,0.0,15295715775.41,11252612128.31,0.0,0.0,156771631.52,0.0,16592997945.16,12266682344.32,0.0,0.0,142096932.45,0.0,15337548167.93,10672196962.48,0.0,0.0,55738163.41,0.0,14740702252.32,8953265468.16,0.0,0.0,55738163.41,0.0
002531.SZ,15376211985.04,7814113209.65,0.0,0.0,,0.0,17503205144.97,9413638040.29,0.0,0.0,,0.0,24194651196.36,15301307131.62,0.0,0.0,1905470535.34,0.0,25410033344.17,16308530302.0,0.0,0.0,1905470535.34,0.0,26359144274.24,16267356172.0,0.0,0.0,1905470535.34,0.0
300169.SZ,1766615524.76,1145818172.43,0.0,0.0,28712569.1,0.0,1517897127.17,1096029446.95,0.0,0.0,,0.0,1309074859.31,1072759471.61,0.0,0.0,,0.0,944246325.63,825379831.52,0.0,0.0,,0.0,769963486.68,804734266.12,0.0,0.0,,0.0
300162.SZ,1429426818.28,767365011.56,0.0,0.0,45766991.54,0.0,1464097294.75,752620666.0,0.0,0.0,45766991.54,0.0,1361776534.36,683061475.4,0.0,0.0,45766991.54,0.0,1745929685.61,780166384.73,0.0,0.0,33606018.19,0.0,1634660488.11,713968073.78,0.0,0.0,4208695.62,0.0
300161.SZ,3191694111.65,1444599812.2,0.0,0.0,63807435.56,0.0,3585303542.5,1813736921.94,0.0,0.0,26348468.7,0.0,4222762279.08,2414635666.59,0.0,0.0,26856580.74,0.0,4941153287.63,3164965672.18,0.0,0.0,27355285.76,0.0,4539795778.8,2836413109.67,0.0,0.0,521952.85,0.0
002540.SZ,5626884642.02,788691757.18,0.0,0.0,,0.0,6122329455.99,932987348.26,0.0,0.0,,0.0,7390032955.26,1823884562.6,0.0,0.0,0.0,0.0,7514431531.46,2079039658.43,0.0,0.0,0.0,0.0,8149711980.0,2638752445.15,0.0,0.0,0.0,0.0
002702.SZ,1348677628.59,543958863.38,0.0,0.0,56568053.16,0.0,1615036189.78,758250215.53,0.0,0.0,51690718.24,0.0,2186986407.64,991422258.09,0.0,0.0,58697876.0,0.0,2072847073.98,952070258.52,0.0,0.0,56527937.75,0.0,1970205320.75,893486567.01,0.0,0.0,51344693.0,0.0
002567.SZ,15203165042.59,8267384641.0,0.0,0.0,469179881.0,0.0,16847261907.84,10678443550.39,0.0,0.0,317001999.37,0.0,19080197519.08,12354661335.14,0.0,0.0,317001999.37,0.0,17986250525.09,11709298846.91,0.0,0.0,260235199.37,0.0,17901015237.27,11727149979.88,0.0,0.0,230411854.77,0.0
601933.SH,72989713252.46,59985649461.86,0.0,0.0,121331244.79,0.0,62218083020.41,52401162162.77,0.0,0.0,3661378.25,0.0,54589241985.91,47240275518.36,0.0,0.0,3661378.25,0.0,44875411829.19,39102207249.18,0.0,0.0,3661378.25,0.0,31619776692.8,28129064988.77,0.0,0.0,3661378.25,0.0
300191.SZ,1548693914.87,323906350.36,0.0,0.0,,0.0,1792469178.1,523600552.13,0.0,0.0,,0.0,2109843114.09,946588685.86,0.0,0.0,,0.0,2607353040.84,1517552918.38,0.0,0.0,,0.0,3680908539.45,2618924525.81,0.0,0.0,,0.0
300165.SZ,3259158575.06,1520040070.4,0.0,0.0,359063374.18,0.0,3447231568.68,1845284363.4,0.0,0.0,275275774.67,0.0,3654516311.69,2109882651.28,0.0,0.0,178692839.97,0.0,3627951780.66,2197795864.34,0.0,0.0,75410015.16,0.0,3338140290.46,2020121873.42,0.0,0.0,41801734.22,0.0
300223.SZ,9770408347.37,964449931.11,0.0,0.0,3007784304.89,0.0,12502898650.22,1251432069.39,0.0,0.0,3007784304.89,0.0,12650096910.86,1001506338.01,0.0,0.0,3007784304.89,0.0,12818014057.04,883572969.03,0.0,0.0,3007784304.89,0.0,13529660407.36,1112499634.77,0.0,0.0,3007784304.89,0.0
002535.SZ,4212602155.34,3525581591.84,0.0,0.0,,0.0,4120610301.22,3708771540.3,0.0,0.0,,0.0,4014820506.05,3513968236.86,0.0,0.0,,0.0,4433699857.57,3743260838.08,0.0,0.0,,0.0,4120673587.82,3403377227.68,0.0,0.0,,0.0
002609.SZ,3373599622.91,1039004790.14,0.0,0.0,38811146.77,0.0,3425534071.16,984296806.85,0.0,0.0,36777361.92,0.0,3820761915.05,1271308333.58,0.0,0.0,40782955.83,0.0,3637089468.58,1131693961.51,0.0,0.0,40782955.83,0.0,3991168809.19,1459649367.77,0.0,0.0,40782955.83,0.0
300164.SZ,1641718794.63,686412492.79,0.0,0.0,184442781.82,0.0,1681148600.03,556419334.93,0.0,0.0,200127529.23,0.0,1864615063.6,473993043.64,0.0,0.0,202169814.05,0.0,1956063829.01,568103076.62,0.0,0.0,197768690.27,0.0,2047263631.67,567813835.76,0.0,0.0,200273042.03,0.0
300163.SZ,699290766.49,95878280.76,0.0,0.0,,0.0,640104293.87,39922902.72,0.0,0.0,,0.0,630410105.1,39753771.53,0.0,0.0,,0.0,594565078.38,105776082.89,0.0,0.0,,0.0,640342412.82,53464634.71,0.0,0.0,,0.0
300160.SZ,1810750778.44,672118424.31,0.0,0.0,,0.0,1980561905.2,683487638.2,0.0,0.0,,0.0,2868772173.31,511604013.02,0.0,0.0,,0.0,2951913069.46,459570513.15,0.0,0.0,,0.0,3157552898.3,536907717.11,0.0,0.0,,0.0
002536.SZ,4220036062.41,1906926680.24,0.0,0.0,,0.0,4260098903.72,1985214734.65,0.0,0.0,,0.0,5077310148.26,1893537862.87,0.0,0.0,,0.0,5167024943.57,1852386119.86,0.0,0.0,,0.0,5711711561.23,2277574119.17,0.0,0.0,,0.0
002557.SZ,7243400961.98,2773404565.07,0.0,0.0,,0.0,7600331973.29,2692361583.67,0.0,0.0,,0.0,8904965461.35,3584270424.04,0.0,0.0,,0.0,9155906500.61,3595145601.42,0.0,0.0,,0.0,8687631188.54,3414160293.86,0.0,0.0,,0.0
002539.SZ,12310875399.29,8232803202.47,0.0,0.0,31734786.55,0.0,16152634590.85,10571555804.01,0.0,0.0,31734786.55,0.0,20092329730.27,11916118838.57,0.0,0.0,31734786.55,0.0,22656685549.42,13862174057.63,0.0,0.0,31734786.55,0.0,25551218240.63,16171540789.69,0.0,0.0,31734786.55,0.0
601890.SH,4048314010.72,830896921.27,0.0,0.0,,0.0,4381335419.37,1080286692.07,0.0,0.0,,0.0,4968167337.56,1415102508.68,0.0,0.0,,0.0,5121566495.61,1399529877.71,0.0,0.0,,0.0,5505189044.53,1606615460.35,0.0,0.0,,0.0
002533.SZ,7983432895.11,4344314650.49,0.0,0.0,,0.0,8191230672.06,4398634977.73,0.0,0.0,,0.0,8917200002.28,4820797758.99,0.0,0.0,,0.0,10361620263.53,5909684762.19,0.0,0.0,,0.0,11903142615.01,7092332790.36,0.0,0.0,,0.0
300170.SZ,4949459472.74,1654819585.03,0.0,0.0,93960012.11,0.0,5504527241.78,1631346359.68,0.0,0.0,93960012.11,0.0,5994093216.46,1067576935.35,0.0,0.0,93960012.11,0.0,6148790406.67,1133442443.69,0.0,0.0,115790947.91,0.0,6604923605.56,1079110389.91,0.0,0.0,114214510.13,0.0
300174.SZ,3271644504.4,1170441841.24,0.0,0.0,,0.0,3597162032.62,1321495017.74,0.0,0.0,,0.0,3951302905.12,642012621.13,0.0,0.0,,0.0,3922506146.14,618497881.83,0.0,0.0,,0.0,4232818656.28,735595685.28,0.0,0.0,,0.0
300166.SZ,8175993256.07,1338125713.14,0.0,0.0,939842007.24,0.0,8542383380.62,1519136337.68,0.0,0.0,835858511.6,0.0,8097119229.02,1480930614.52,0.0,0.0,508939628.5,0.0,7650688763.01,1605571210.5,0.0,0.0,266649529.22,0.0,9519405232.94,3627573075.07,0.0,0.0,415782984.34,0.0
002537.SZ,7808622398.55,3517732963.08,0.0,0.0,142976216.48,0.0,7933515064.53,3499102684.13,0.0,0.0,108249283.27,0.0,9282314109.18,4787360465.09,0.0,0.0,87320433.78,0.0,8706506174.71,4639050577.45,0.0,0.0,63648701.13,0.0,9031780240.41,4803599438.71,0.0,0.0,63648701.13,0.0
300172.SZ,2750893976.71,982556477.99,0.0,0.0,42081430.9,0.0,2924546537.29,1072166850.66,0.0,0.0,42081430.9,0.0,2939141164.82,1044567760.09,0.0,0.0,,0.0,2730748164.71,785638996.14,0.0,0.0,,0.0,2819668325.24,835493598.19,0.0,0.0,,0.0
300171.SZ,8996747933.41,4829924682.95,0.0,0.0,93744579.27,0.0,10778782284.42,5884981678.46,0.0,0.0,146274290.49,0.0,13119703791.35,5067152866.85,0.0,0.0,147953183.16,0.0,13082049184.09,5028893132.24,0.0,0.0,161149585.21,0.0,13299816879.47,5211812117.94,0.0,0.0,199715486.95,0.0
300194.SZ,6127130113.69,1461149677.76,0.0,0.0,710816930.09,0.0,5999681980.76,1968610011.5,0.0,0.0,508659644.52,0.0,6165437367.45,2011396388.63,0.0,0.0,485687223.66,0.0,6040326243.55,1636299673.58,0.0,0.0,261180365.97,0.0,5967414664.02,1513181559.08,0.0,0.0,261180365.97,0.0
300180.SZ,8161144026.92,2919481490.58,0.0,0.0,828555439.4,0.0,8573300593.37,3400950275.46,0.0,0.0,693313325.31,0.0,7924654236.08,3191193714.31,0.0,0.0,347048819.73,0.0,7145348380.48,2463314182.09,0.0,0.0,227283520.56,0.0,6313861740.09,1596503149.44,0.0,0.0,156919649.55,0.0
002545.SZ,11947445614.75,3994756850.62,0.0,0.0,434399398.3,0.0,13140730154.11,4738570360.26,0.0,0.0,434399398.3,0.0,12978864305.67,4439903527.12,0.0,0.0,434399398.3,0.0,13073407089.41,4325020293.16,0.0,0.0,434399398.3,0.0,13990118468.7,4536190416.6,0.0,0.0,434399398.3,0.0
002550.SZ,2370051473.27,261507962.8,0.0,0.0,11135053.57,0.0,2770648124.67,403958664.15,0.0,0.0,11135053.57,0.0,2738221899.45,258946597.54,0.0,0.0,11135053.57,0.0,2762272162.0,277372213.58,0.0,0.0,11135053.57,0.0,3015488485.71,255862455.43,0.0,0.0,11135053.57,0.0
002544.SZ,8914532614.47,5202660250.55,0.0,0.0,,0.0,9090417365.97,5293726850.51,0.0,0.0,,0.0,10246451276.68,6372718218.79,0.0,0.0,,0.0,9352722060.22,5517382629.72,0.0,0.0,,0.0,9377739535.54,5546200026.42,0.0,0.0,,0.0
002541.SZ,18500535036.93,11561589919.75,0.0,0.0,,0.0,20535058739.95,12565504913.71,0.0,0.0,,0.0,22896189886.82,13925202217.38,0.0,0.0,,0.0,25536204505.33,16042836960.11,0.0,0.0,,0.0,27911196057.08,18044720166.11,0.0,0.0,,0.0
601116.SH,4955634417.66,1859239467.43,0.0,0.0,,0.0,4980346044.21,1883745803.73,0.0,0.0,,0.0,5000911346.12,1863130611.94,0.0,0.0,,0.0,5005921656.64,1817239717.75,0.0,0.0,,0.0,5072647833.59,1857089742.74,0.0,0.0,,0.0
002570.SZ,4140693087.45,2593716891.1,0.0,0.0,13000000.0,0.0,3867581511.42,2033000441.55,0.0,0.0,13000000.0,0.0,3883811446.16,2234730099.12,0.0,0.0,13000000.0,0.0,3643241239.12,2051673506.17,0.0,0.0,13000000.0,0.0,4039237281.45,2259584702.19,0.0,0.0,13000000.0,0.0
002551.SZ,5155867997.8,1290108925.64,0.0,0.0,68560110.26,0.0,4706487822.17,1293904210.17,0.0,0.0,68560110.26,0.0,4177485525.85,1237879023.06,0.0,0.0,12357362.97,0.0,3914379168.85,1152968953.97,0.0,0.0,1427762.97,0.0,3560184899.49,829974414.04,0.0,0.0,17436033.64,0.0
300177.SZ,3925507992.07,1263553105.6,0.0,0.0,122231241.45,0.0,4015388403.4,1402074864.68,0.0,0.0,130189428.03,0.0,3765016003.87,1555395916.73,0.0,0.0,119977504.5,0.0,3095398689.69,1498849274.4,0.0,0.0,45918214.95,0.0,2923225967.21,1420068290.68,0.0,0.0,39245237.19,0.0
300176.SZ,1792512707.33,867456275.37,0.0,0.0,,0.0,2120928859.91,1222018114.66,0.0,0.0,,0.0,2207802148.06,1315525281.13,0.0,0.0,,0.0,2015088099.6,1079685652.96,0.0,0.0,,0.0,2326659168.6,1372964011.65,0.0,0.0,,0.0
300181.SZ,3319227797.46,899009215.57,0.0,0.0,130318682.15,0.0,2528233581.92,808152229.37,0.0,0.0,130318682.15,0.0,3543470789.72,830182267.56,0.0,0.0,130318682.15,0.0,3872439027.99,1231183875.67,0.0,0.0,130318682.15,0.0,4643305607.36,1460607056.23,0.0,0.0,130318682.15,0.0
601700.SH,5260020343.4,2670175335.65,0.0,0.0,,0.0,4920016923.76,2241272811.74,0.0,0.0,,0.0,7589737684.54,4549176357.77,0.0,0.0,370480517.02,0.0,8264294249.12,5132375926.73,0.0,0.0,370480517.02,0.0,7542759089.25,4796327787.13,0.0,0.0,338976421.2,0.0
601137.SH,11349686221.9,5931138973.58,0.0,0.0,12797953.06,0.0,13405392239.03,7511549504.43,0.0,0.0,11733798.96,0.0,15776531265.5,9068655774.93,0.0,0.0,12820179.4,0.0,17252836473.72,9496273172.47,0.0,0.0,12212429.16,0.0,20044982361.16,11132853997.97,0.0,0.0,13187078.83,0.0
300193.SZ,2737532235.1,504417783.12,0.0,0.0,16439668.88,0.0,2788061402.4,677213325.87,0.0,0.0,16439668.88,0.0,2818263225.81,578416803.07,0.0,0.0,16439668.88,0.0,2967473557.53,691892018.08,0.0,0.0,16439668.88,0.0,2978334084.39,666933005.17,0.0,0.0,16439668.88,0.0
300183.SZ,3253651309.59,255748104.68,0.0,0.0,229696198.27,0.0,3462338414.38,382683135.99,0.0,0.0,215414153.88,0.0,3421590506.59,276141196.86,0.0,0.0,215414153.88,0.0,3579773590.21,401270521.14,0.0,0.0,205507448.16,0.0,3479119472.98,382113932.51,0.0,0.0,205507448.16,0.0
300197.SZ,30041600848.57,22126625126.95,0.0,0.0,754303480.1,0.0,31538303209.81,23974764443.15,0.0,0.0,754303480.1,0.0,32212051807.94,25209816554.48,0.0,0.0,753119614.61,0.0,29320742974.24,24174500830.64,0.0,0.0,645089252.07,0.0,25832373493.56,23561773578.58,0.0,0.0,468336663.96,0.0
002543.SZ,8206010460.9,4027134369.38,0.0,0.0,,0.0,6770080744.26,2456407203.59,0.0,0.0,,0.0,7918584226.65,3338483131.13,0.0,0.0,,0.0,8390097985.63,3688811970.05,0.0,0.0,,0.0,8418598636.94,3358730618.15,0.0,0.0,,0.0
601519.SH,2225297825.76,673399120.27,0.0,0.0,293306932.59,0.0,2258923229.49,613523592.22,0.0,0.0,361562589.54,0.0,2430242605.14,559673679.12,0.0,0.0,343691351.11,0.0,1980160143.87,543180192.46,0.0,0.0,296551474.23,0.0,1772094544.9,415955030.4,0.0,0.0,297079721.3,0.0
002552.SZ,791260411.97,113423009.01,0.0,0.0,,0.0,5155012483.21,2458599231.53,0.0,0.0,263615951.45,0.0,4993090523.73,2380265459.75,0.0,0.0,238458053.01,0.0,5047075966.52,2888037363.69,0.0,0.0,83212847.7,0.0,4902132420.4,2911981860.16,0.0,0.0,2344130.91,0.0
002546.SZ,3485946606.47,248792003.64,0.0,0.0,,0.0,3572427167.33,327197087.03,0.0,0.0,,0.0,3613212945.98,362272166.74,0.0,0.0,,0.0,3566674400.93,379289461.12,0.0,0.0,,0.0,4123451539.08,338425390.26,0.0,0.0,,0.0
601799.SH,11369691586.85,3708485352.15,0.0,0.0,,0.0,12837428593.14,4537600516.48,0.0,0.0,,0.0,13718708970.34,4913493717.68,0.0,0.0,,0.0,16020701206.82,6299233738.86,0.0,0.0,,0.0,18225599821.92,7155654428.88,0.0,0.0,,0.0
300184.SZ,4982763847.63,1880614497.34,0.0,0.0,299326206.44,0.0,5514232686.96,1944901172.24,0.0,0.0,299326206.44,0.0,5681263297.21,2027156300.4,0.0,0.0,299326206.44,0.0,5956947931.22,2260158012.09,0.0,0.0,299326206.44,0.0,6730116395.84,2620391778.94,0.0,0.0,299326206.44,0.0
300182.SZ,10825945181.14,4015817371.14,0.0,0.0,3014617558.28,0.0,10307845993.61,3123976394.36,0.0,0.0,3014617558.28,0.0,10707283837.05,2794036869.48,0.0,0.0,2976718735.51,0.0,11352176769.33,3054993625.23,0.0,0.0,2976718735.51,0.0,11591640895.52,3157142974.44,0.0,0.0,2976718735.51,0.0
002769.SZ,3913008985.58,2447488049.53,0.0,0.0,,0.0,6303062304.33,4834374182.88,0.0,0.0,,0.0,7163163499.01,5853197432.06,0.0,0.0,,0.0,10251636419.41,9082333306.21,0.0,0.0,0.0,0.0,3222341570.93,2089600859.46,0.0,0.0,,0.0
601616.SH,2955446356.51,478810574.46,0.0,0.0,220071536.12,0.0,3140247705.22,536562988.93,0.0,0.0,217959687.2,0.0,2957670242.09,398774001.0,0.0,0.0,216147641.11,0.0,3112776426.46,461423698.01,0.0,0.0,215765734.36,0.0,3092562835.62,462204093.21,0.0,0.0,215653759.59,0.0
300340.SZ,4103066932.62,3384600735.89,0.0,0.0,119127330.22,0.0,4955626143.81,4307518806.33,0.0,0.0,119127330.22,0.0,3657556587.98,3515583415.62,0.0,0.0,58378542.13,0.0,2786792327.81,2637483492.48,0.0,0.0,,0.0,2486374592.5,2571647414.29,0.0,0.0,,0.0
300203.SZ,9936040406.87,5860995393.5,0.0,0.0,461534577.58,0.0,10764823564.34,6919813336.3,0.0,0.0,368650207.59,0.0,9888825605.77,6562249223.05,0.0,0.0,293779418.7,0.0,9392456929.79,6120410875.72,0.0,0.0,225997171.49,0.0,8781434676.74,5698437023.39,0.0,0.0,200768326.07,0.0
002558.SZ,11883323364.83,1256745238.15,0.0,0.0,152375835.81,0.0,13536054344.09,1350639489.18,0.0,0.0,152375835.81,0.0,14257534430.17,1535377512.44,0.0,0.0,148844020.36,0.0,13887674350.33,1648798643.34,0.0,0.0,131619236.6,0.0,18189523783.62,2983853921.91,0.0,0.0,131619236.6,0.0
002555.SZ,14086182719.85,4365149105.59,0.0,0.0,1589065048.53,0.0,16527935511.97,4782742352.36,0.0,0.0,1589065048.53,0.0,18720368965.64,6275943726.61,0.0,0.0,1589065048.53,0.0,19473036551.38,6741348304.12,0.0,0.0,1578065048.53,0.0,21337215933.88,7744165776.3,0.0,0.0,1578065048.53,0.0
002548.SZ,6646270527.37,3878626487.08,0.0,0.0,298626115.39,0.0,5842727173.69,3568790861.46,0.0,0.0,35205336.45,0.0,6421989521.64,4529249490.67,0.0,0.0,35205336.45,0.0,5801270847.84,4189646654.9,0.0,0.0,35562168.34,0.0,5451029359.69,3971548090.2,0.0,0.0,33350490.21,0.0
300229.SZ,3608064158.91,1181481595.11,0.0,0.0,493461942.92,0.0,3834855890.56,1185816810.08,0.0,0.0,493461942.92,0.0,3757202350.02,408943878.58,0.0,0.0,485209874.23,0.0,3692671457.39,318847616.8,0.0,0.0,485209874.23,0.0,4283183097.53,319419538.25,0.0,0.0,386525793.49,0.0
002706.SZ,4118261437.32,1988380042.97,0.0,0.0,18728450.11,0.0,5697384654.08,1817797826.93,0.0,0.0,18728450.11,0.0,5646405750.74,1623353379.14,0.0,0.0,18728450.11,0.0,5549209727.92,1447060601.22,0.0,0.0,18728450.11,0.0,6058760846.55,1908137502.77,0.0,0.0,32868421.68,0.0
002559.SZ,4025954419.06,1952882101.75,0.0,0.0,54097508.49,0.0,4130911675.53,2102797128.34,0.0,0.0,54097508.49,0.0,4498070576.67,2668870308.89,0.0,0.0,49897792.6,0.0,4675088671.34,2843997934.22,0.0,0.0,43359392.6,0.0,4731432823.57,2985188299.64,0.0,0.0,29015131.92,0.0
601216.SH,34872623564.69,12974568210.55,0.0,0.0,1484140537.69,0.0,39548430345.07,14643577173.75,0.0,0.0,1507851895.26,0.0,40802831350.07,13577822056.5,0.0,0.0,1541250478.61,0.0,43301238325.6,16122504432.28,0.0,0.0,1543533609.52,0.0,42437205169.6,12824304030.6,0.0,0.0,1525896123.66,0.0
601789.SH,20216880910.69,16071820673.74,0.0,0.0,164538013.2,0.0,23124024834.86,17764564515.21,0.0,0.0,164538013.2,0.0,25876323185.27,20712319914.98,0.0,0.0,187638013.2,0.0,30194287374.89,24825815979.83,0.0,0.0,164538013.2,0.0,30651489748.22,25611380319.88,0.0,0.0,164538013.2,0.0
002553.SZ,1332637188.04,201007533.13,0.0,0.0,9327073.65,0.0,1432531781.24,177378678.04,0.0,0.0,9327073.65,0.0,1375834970.61,184644374.75,0.0,0.0,9327073.65,0.0,1463007716.17,251464777.96,0.0,0.0,5677899.41,0.0,1804987740.97,332651645.77,0.0,0.0,4265854.02,0.0
300220.SZ,409694466.25,208014343.35,0.0,0.0,,0.0,362341499.5,231735705.07,0.0,0.0,,0.0,338306738.7,252037000.49,0.0,0.0,,0.0,301294903.89,230126390.1,0.0,0.0,,0.0,295094992.9,220561550.05,0.0,0.0,,0.0
300188.SZ,4234264452.13,965199321.69,0.0,0.0,542202213.88,0.0,4647476793.88,1447298435.22,0.0,0.0,542202213.88,0.0,5435112863.64,1582504364.38,0.0,0.0,542202213.88,0.0,5475385334.53,1715050955.19,0.0,0.0,434775763.47,0.0,5048610113.65,1790593664.78,0.0,0.0,271114670.99,0.0
300195.SZ,6384275857.58,3533170960.53,0.0,0.0,14428555.49,0.0,6490210821.21,3676482643.02,0.0,0.0,14428555.49,0.0,6339149419.08,3498635009.11,0.0,0.0,14428555.49,0.0,6330343345.39,3480862350.05,0.0,0.0,14592110.3,0.0,6330205544.59,3475885269.09,0.0,0.0,14592110.3,0.0
300196.SZ,4482953696.43,1143504125.06,0.0,0.0,,0.0,5101223692.13,1070162123.33,0.0,0.0,,0.0,6381585413.96,1930307596.22,0.0,0.0,,0.0,6854182124.65,2286330548.75,0.0,0.0,,0.0,7475596315.49,2720991330.07,0.0,0.0,,0.0
300187.SZ,3887701962.27,2265456453.91,0.0,0.0,451831504.04,0.0,3639370600.57,2232660715.08,0.0,0.0,451831504.04,0.0,3403422514.11,2357955645.8,0.0,0.0,94716992.78,0.0,3516663892.65,2428389566.87,0.0,0.0,94716992.78,0.0,3496542721.56,2351370175.95,0.0,0.0,91799572.14,0.0
300345.SZ,570267907.25,49295218.39,0.0,0.0,1780353.99,0.0,659746138.92,164490464.32,0.0,0.0,,0.0,2287277840.62,1381033651.15,0.0,0.0,,0.0,3625040443.91,2959512597.94,0.0,0.0,,0.0,3536136277.51,3080321713.36,0.0,0.0,,0.0
300185.SZ,12649686468.47,6118080904.4,0.0,0.0,48865778.78,0.0,15626169042.84,8757685944.05,0.0,0.0,45774206.48,0.0,16300919380.46,9218852831.97,0.0,0.0,42508736.15,0.0,15723851234.0,8727049076.63,0.0,0.0,22295326.73,0.0,14895339017.79,7948621621.44,0.0,0.0,,0.0
002556.SZ,10602225260.65,6441086460.06,0.0,0.0,138113646.68,0.0,11832690796.36,7471915692.23,0.0,0.0,138594426.34,0.0,11923486957.29,7845226765.92,0.0,0.0,93864426.34,0.0,11131390397.29,7288484987.38,0.0,0.0,77773735.2,0.0,10986305417.83,7185986341.34,0.0,0.0,74161921.49,0.0
300190.SZ,10275795479.79,5776568207.55,0.0,0.0,983589544.81,0.0,10536506607.39,6044250134.39,0.0,0.0,973214960.8,0.0,9444823401.49,5515967494.61,0.0,0.0,800394388.81,0.0,8481991045.34,4834038706.15,0.0,0.0,751495889.37,0.0,6939308419.88,3932791237.51,0.0,0.0,457669963.13,0.0
601011.SH,11758183842.26,4847814220.43,0.0,0.0,103547921.42,0.0,13002624054.43,4665272981.52,0.0,0.0,103547921.42,0.0,13595324527.84,5241846973.13,0.0,0.0,103547921.42,0.0,12141469371.65,5730612814.35,0.0,0.0,65916443.17,0.0,11643411436.65,5475927076.31,0.0,0.0,65916443.17,0.0
002560.SZ,3523524424.1,1083680965.17,0.0,0.0,263040430.36,0.0,5085048236.3,2520579924.93,0.0,0.0,263040430.36,0.0,4732028551.01,2065545985.42,0.0,0.0,263040430.36,0.0,4864237365.11,2162497266.19,0.0,0.0,183683713.51,0.0,5377433562.94,2625953258.04,0.0,0.0,116148088.05,0.0
