ts_code,revenue_2021,oper_cost_2021,revenue_2022,oper_cost_2022,revenue_2023,oper_cost_2023,revenue_2024,oper_cost_2024,revenue_2025,oper_cost_2025
000682.SZ,2874023641.19,1972146267.43,3502111910.7,2390388296.12,4099606173.94,2748933335.83,4630797259.92,3112757998.81,5164644598.68,3505539433.0
000683.SZ,9381891169.22,5303879712.91,8354404825.58,4737665141.65,8037919708.25,5031789242.41,10372288708.04,5950492151.63,8656252793.92,5902969616.24
000685.SZ,1724521587.49,1172784529.47,1722298335.16,1256893159.46,3067915720.77,2374656159.9,3286401855.09,2571759806.01,3142663530.81,2387354155.05
000686.SZ,5080079889.5,,3967289458.83,,4854615643.4,,4542594841.82,,3861241657.41,
000688.SZ,772261624.52,405489559.2,1468419469.36,1022587382.78,818823945.29,510971256.08,1379057218.54,920396513.26,1718265678.26,1556754027.46
000690.SZ,6909720457.7,5178961318.85,6950650968.79,6499627582.99,7700078655.23,6765817562.29,6105715132.78,5176793109.68,6753688613.99,5519381984.51
000692.SZ,1052133600.03,1145419262.51,1194254169.38,2031726417.6,1097999400.32,1450264397.38,1228509833.16,1513687547.03,1223607582.92,1428005522.21
000695.SZ,379403563.38,366715452.58,319438060.57,321924939.3,149094948.44,153300876.38,366327107.91,321852730.04,373745956.37,376364652.09
001696.SZ,6884829419.91,6028685434.99,6337129247.93,5526895388.11,5750766033.49,4869326191.31,7304653686.01,6268638699.73,9582586775.41,8213616304.53
000697.SZ,717218504.88,641683992.16,910275283.55,797420728.59,1043006658.65,999608323.73,1286385644.09,1173506614.53,1360471683.31,1256084096.65
000700.SZ,5569132091.74,4551138199.4,5300860889.09,4327713236.09,6118460418.05,4979236152.02,5248955388.41,4281941548.01,5107239390.2,4107521277.17
000701.SZ,83934042729.66,82435055142.99,74916186709.88,73721150050.57,55866142734.32,55378328808.87,34228938009.25,33471588884.5,26921009331.85,26205052311.05
000702.SZ,1039026121.61,1036939455.55,837303591.2,841829093.31,932817989.19,900147849.47,784720264.1,744423545.71,796891337.2,740803192.07
000703.SZ,96691236313.0,90184521109.84,123316300006.92,118626052515.8,101529037112.51,97586396464.32,94814944848.74,90979495252.54,83885464697.74,80216860632.53
000705.SZ,2634037550.07,2101081717.37,3072140100.78,2510548982.15,3120415385.15,2521287052.62,2851624421.3,2305486876.38,1779630832.41,1317916285.67
000707.SZ,1925865268.26,1595990948.6,3295745005.96,2313790507.46,2852509899.83,2161920453.1,2217979065.57,1732876805.84,1550523083.48,1295837401.91
000708.SZ,74216403433.42,61834380871.64,75510508489.02,63960058350.56,86413756738.74,74606169404.13,83503839526.13,73174006178.55,81206046100.8,69249273578.52
000709.SZ,121746892451.45,109158383164.87,110031976002.58,100789413430.37,95652378316.29,86936823173.37,89346199055.34,81728252657.6,96542211212.99,88772629035.7
000710.SZ,1112497418.39,584915983.08,1053341449.12,573790822.25,865605843.9,474032155.32,822664528.62,406324355.34,685656794.86,358237030.94
000712.SZ,1051562145.4,,198309986.75,,156710642.17,,490646725.67,,643069828.5,
000713.SZ,1860165805.86,1670870369.02,1926946188.25,1722945704.23,1918457175.56,1733252812.26,1720484635.61,1543344774.47,1525594859.73,1385805704.89
000715.SZ,660328493.68,303804362.94,540846384.91,246734544.3,614623079.75,274809197.82,566352460.98,248484672.55,561995021.45,252202521.87
000716.SZ,2756580552.24,2179025620.73,2029177817.49,1656071332.6,1921855714.25,1513759351.82,1588115908.17,1222134975.12,1468652129.4,1136109351.83
000717.SZ,33507450180.95,30427804429.84,27329963942.22,26795613903.14,29726084088.48,28985217386.83,23067272023.79,23378170658.85,20006752773.1,19314751793.5
000718.SZ,2437217857.22,994270667.56,1810268777.98,744164030.31,1465071303.72,564467365.79,1738023035.4,700538563.76,1161896181.62,585204144.28
000719.SZ,6879680940.38,4613951882.99,6494362945.02,4192046576.08,6631121868.08,4202125673.51,6698904972.56,4235858086.65,6620458714.56,4123792561.8
000720.SZ,3027541049.89,2968196380.54,3033232500.55,2999333251.79,1216012697.67,1158862390.26,788030823.36,729518938.05,1027471331.64,969816974.81
000721.SZ,383618203.39,295944778.6,379136654.94,315694407.52,585593007.01,424240898.7,512027839.18,499883831.93,431625076.88,428585174.67
000722.SZ,325350469.54,223875936.46,372361275.23,256868551.36,208366200.35,130522245.27,259460411.34,115941242.91,295092802.12,163703841.85
000723.SZ,15770590203.9,11063468741.79,18712747030.68,14936451639.87,14838116914.64,12789717257.78,14370087251.82,13713564254.94,12974740089.51,12312422334.14
000725.SZ,163278349727.0,110954352788.0,132744386975.0,114557562318.0,126515073265.0,112401485781.0,143731526962.0,120031045882.0,154547999525.0,132266891686.0
000726.SZ,3566681098.18,2878395430.9,5206422889.5,3850817744.47,4343379615.38,3367798201.96,4401071788.51,3327014352.69,4299819286.52,3303748666.0
000727.SZ,50836033599.98,44323085408.21,45910722692.18,41601779075.48,39535256868.79,34519118616.33,41064911842.59,36131947460.61,38894280479.23,34932453155.11
000728.SZ,3708298268.03,,3864197080.76,,4933722011.3,,5054850926.42,,4971359243.31,
000729.SZ,10385826537.88,5990623393.03,11321984236.06,6458598635.28,12415700831.45,6949599136.98,12846139630.27,7053421697.75,13432829833.05,7093832424.0
000731.SZ,2877305124.24,2105768463.5,3693114256.37,2662838882.48,3203279185.97,2562992265.89,2868472643.82,2354180161.4,2717162109.93,2442720494.22
000733.SZ,4248033974.2,1773529263.45,5700644329.87,2157912148.32,6028962766.94,2363684023.28,3739583312.29,1884978097.37,3925980542.44,2133092095.84
000735.SZ,1356674663.69,1210122564.96,1790301162.33,1611573543.2,2836299191.75,2411502316.54,2492821096.7,1980517683.59,1628656787.27,1405214713.36
000737.SZ,801065009.54,623589205.54,8123729349.63,7013279031.09,6977329419.69,5919174773.37,18175613798.91,16830111823.82,19972926977.85,18276344688.14
000738.SZ,3038368566.81,2051350885.8,3752176350.39,2575755077.44,4100261094.46,2899161752.68,4209699408.91,2958976219.2,3967717211.15,2930804964.24
000739.SZ,6399153386.7,4565162429.82,7550804383.47,5711031842.2,8500085529.08,6223769938.78,9290220207.76,7039196715.18,7763882133.27,5821188101.99
000750.SZ,3940218003.22,,2802199203.64,,3027502960.6,,2919834821.82,,2616666971.5,
000751.SZ,7920001193.77,7434871453.41,14130240943.34,13763279936.56,13428765931.35,12993530329.73,11485315866.77,11139119876.23,13689227524.03,13226794601.86
000753.SZ,1828457546.84,1457232574.68,1995912653.28,1604113778.5,2250758915.22,1887835043.95,2086749826.41,1766615405.04,1867112443.32,1522752891.25
000755.SZ,1223291649.17,476523427.82,1203900259.68,483870540.08,1241216572.63,519683644.08,1185082730.79,487398468.64,1165744571.6,487819117.91
000756.SZ,4940192936.36,3554645822.87,5453318659.2,4034099074.08,6497534830.57,4607407658.38,6734166240.75,5151913375.72,6762620901.32,5466108298.73
000757.SZ,3210403664.42,2824436594.85,2418682595.8,2161623445.22,2715861794.35,2481368209.78,2629530572.18,2347279823.54,2183052731.9,1904234667.65
000758.SZ,4874895337.15,4092640810.18,5330978951.75,4115704826.54,6198413747.01,4971317271.85,6945412888.2,5928177637.3,6930827902.81,5826472035.95
000759.SZ,9337681836.78,7004167122.75,9210837508.76,6935088010.2,9187363363.88,6942940052.78,8130447883.52,6370685637.61,6552201827.36,5073983221.98
000761.SZ,61427400512.67,54691627964.85,47839220968.18,46786456718.22,43502615693.4,43759508527.42,40168339630.66,42359437202.73,35200834025.7,36391267201.93
000762.SZ,436733914.75,227386680.43,1325887370.75,112352453.05,558907800.78,135121734.76,587181704.08,295308094.15,202846422.29,138013964.98
000766.SZ,1083496299.71,256208236.38,1013753250.35,251165205.3,1044242077.32,260100275.23,968589176.59,238383760.4,892251129.4,244696332.11
000767.SZ,9618720953.4,8136256216.48,14754283089.96,13100038098.64,15107858449.05,13694496380.29,11877216496.65,11110195535.1,11185501855.48,9646606249.01
000768.SZ,23108068112.6,21566986893.47,28345103200.33,26272250077.88,28412901481.2,26381966433.27,28820759482.66,26698707147.77,30244330821.52,28191849667.52
000776.SZ,26870759283.59,,17515059218.08,,18013657311.89,,19137048463.57,,26164357851.05,
000777.SZ,1080097889.38,880493293.79,819139555.64,674848917.93,1117228612.51,889681970.94,1025090350.53,801523315.93,1082514885.96,874584715.24
000778.SZ,42046826825.4,37560045151.24,38477687939.34,35456042390.66,36321915922.04,34149945691.07,27080229944.77,25566277302.65,27182962242.06,25042551585.58
000779.SZ,1665815739.94,1153090296.83,1775851891.69,1309468230.08,1698493248.53,1139953071.03,1370363905.88,817056895.93,1414754581.63,897048836.04
000782.SZ,2368261531.67,2130732301.42,2247420918.51,2096740445.02,2029174088.42,1978145254.97,2415143525.95,2316028240.36,1809799150.63,1750874725.46
000783.SZ,6648061923.24,,4112096184.53,,5148878187.15,,4803921684.21,,8486456252.21,
000785.SZ,9772563962.45,5185771543.11,9428615236.58,5099642602.76,9743755769.22,6333738084.74,9479144047.32,6698716555.19,9158836272.85,7180091049.0
000786.SZ,15922694060.85,10858841042.94,15310328264.76,10750596211.33,17049187955.16,11798634828.83,20363617126.41,14121475649.37,19905388724.09,14027111186.76
000788.SZ,1693912427.73,967990691.45,1556984364.28,969006620.25,1655471575.84,1105890776.61,1534330245.12,1108500741.03,1231193296.53,898422808.9
000789.SZ,9634385551.03,7150205487.28,8386488701.98,6865779885.07,5985125478.81,4836301897.82,4018003129.15,3430158379.8,3327706983.75,2806398884.88
000790.SZ,546420942.1,286648683.84,606692403.34,360766372.08,672455495.51,426505862.11,663079213.63,345307215.65,457384601.27,249349623.46
000791.SZ,1514024778.05,858120223.65,1559485584.73,883991457.03,1912164721.42,1010488455.64,2092112839.44,1149024589.41,6524825660.15,3648487822.37
000792.SZ,10798597233.12,4108258481.17,23542014733.46,4683934861.0,15789985586.75,6769681249.02,10448582090.68,4758156250.55,11110592457.36,4535207060.96
000795.SZ,2599811239.81,2136741836.91,3554122920.52,2901276528.83,2814562440.91,2346178557.36,2867396793.93,2300256194.06,2726900701.26,2189020463.21
000796.SZ,780006762.81,615729547.19,285380910.96,243940705.76,482995852.47,374976268.01,507528524.34,395690029.9,540638535.14,418630787.72
000797.SZ,4151285155.11,3280068647.57,3804855925.83,3488323681.29,4382646150.68,3144646549.12,4741794662.45,3324926321.63,2351427794.42,2141430271.45
000798.SZ,335893293.43,363262397.55,489229851.25,428851333.36,2780768063.85,2715298842.11,3248601459.24,3134462240.92,2966898574.87,2815318849.39
000799.SZ,2639747386.41,530757941.81,3485834051.01,703358268.03,2142449940.98,452152400.63,1191058956.83,335766196.93,759762181.47,253324743.05
000800.SZ,88601476202.19,80576423462.1,30454982764.15,28341777099.46,48122970612.05,44532698266.93,45135361113.17,42104178625.32,43995870260.9,41620052194.75
000801.SZ,2508734625.3,2021100986.62,2762821432.86,2163264639.38,2828423058.4,2167054767.78,2722174519.0,2113472429.09,2829895480.64,2256353466.22
000802.SZ,158806312.79,37012040.61,19483007.42,314874.23,138122858.26,124694627.81,99366662.49,75901396.6,249852350.72,451267761.57
000803.SZ,338197999.33,224903154.46,1155151687.02,855161786.98,1532823271.55,1274077295.26,1041351644.27,848535972.14,1036154620.46,800235350.64
000807.SZ,32122388657.93,24245468120.15,37548952694.56,31433288446.02,29760818476.69,25285201215.52,39185564066.54,33444877059.58,44071582510.46,37289979425.91
000809.SZ,14340695.3,16851318.08,22256674.14,30517587.6,38437059.75,42117627.6,85006098.19,80569679.43,102685506.12,108192215.25
000810.SZ,7622242934.87,6376437457.65,9029416383.69,7390584445.38,7628120826.98,6351015338.82,6618372618.52,5668207887.19,6456362934.12,5605157418.12
000811.SZ,3896324575.9,3075930038.7,4297163209.68,3321514011.35,5576413911.54,4119245790.53,4956233573.64,3601360265.28,4834976275.63,3487394531.93
000812.SZ,869512046.2,633215471.47,934686974.73,686855146.12,902709162.44,646757489.32,1058767096.1,762890440.17,1042825929.09,789817734.19
000813.SZ,512869188.98,171960490.74,416621519.95,171208995.32,335143687.81,136432990.24,354472693.3,136624067.32,277500292.6,123294451.1
000815.SZ,830747020.1,749129332.64,745865427.5,708289037.82,769266970.91,713772904.98,732147073.32,646225542.9,270679981.77,160135670.35
000816.SZ,1767064407.61,1621586762.03,947254768.69,823317789.09,1104594776.34,965213441.92,1122349140.7,895639382.76,910211846.16,746791754.61
000818.SZ,3469707559.8,2429696545.09,3125538300.5,2638991618.92,2588479616.96,2212253598.54,3241732255.1,2702856141.92,3286566122.75,2678865997.54
000819.SZ,1284053972.71,1172276739.41,2364419217.27,2181425123.24,2252502184.82,1888930397.23,2918958361.82,2407693344.64,2635945220.79,2221609899.76
000822.SZ,3923458295.56,3142962938.18,7165191330.5,5517288810.82,6308242331.43,4933456323.65,4818657162.07,4117754510.7,3563231111.56,3198762240.34
000823.SZ,4988810309.75,3984196761.71,5061694354.08,4100449267.1,4072751910.85,3346934675.92,4214224225.18,3489697915.03,4673996063.06,3860748471.16
000825.SZ,74651445125.47,61921944519.74,73710491606.8,68882287907.13,80385195758.11,79148735106.49,75285188185.36,74419329465.93,68003708681.1,66333075973.46
000828.SZ,1109852141.29,317092109.76,2531249921.79,1778955176.48,3452882936.28,2552799202.45,1371718884.63,476354752.73,1183909952.87,358436419.42
000829.SZ,51174560754.07,49653147928.06,52788399965.12,50753159098.79,69306706920.87,67387549249.3,69384480084.05,67542324933.42,65570526031.94,63553463039.14
000830.SZ,23471771862.24,15498441254.93,23517977439.01,18043364406.64,17942358700.35,15638630011.8,21578806533.06,18150771554.98,21918060154.04,19151554104.35
000831.SZ,2002816825.42,1668371891.65,3168749104.53,2580843585.61,3106310083.65,2757554967.09,1952829382.59,1735230831.63,2494445366.01,2140056315.77
000833.SZ,2400750759.2,1807864494.8,2658151478.81,2089784028.69,2840408157.72,2530156890.38,2020614889.76,1472864923.43,2143548720.11,1313017786.8
000837.SZ,4068507122.37,3277858983.42,3096449631.74,2514226080.4,2829072374.76,2318209721.35,2885868287.49,2407666466.52,3120686644.29,2584434015.24
000839.SZ,1928350263.94,1693122389.85,2007423338.33,1733482100.76,2123778699.19,1722106074.45,2501600638.56,2131310395.99,2354993909.16,2033776919.1
000848.SZ,1854007077.42,996428175.91,1971112408.8,1106064623.73,2035168826.1,1157053881.46,2159223342.98,1262618836.65,1955912695.04,1063626068.99
000850.SZ,2588753906.3,2098996189.79,2589736161.01,2246296529.73,2425724868.11,2109041759.01,2519903127.63,2200014249.4,2544750882.08,2270895607.03
000852.SZ,4667899681.09,3965682545.56,5457054529.35,4700117157.29,6126671188.72,5227601084.18,5643816267.23,4763110458.68,4818917351.39,4219150700.98
000856.SZ,2795056874.27,2632792802.69,2285673786.29,2135902572.36,2297915046.51,2134376263.96,1901867941.04,1753426751.33,2037315495.44,1898521048.92
000858.SZ,49720797308.73,12301625086.4,55779686820.31,13402341528.04,62536387639.06,15096766716.19,67915580112.25,15580442572.51,60945321083.57,15281724786.58
000859.SZ,1411108004.6,1158450721.77,1818933690.2,1589500775.08,1636104469.78,1553136343.41,1650778406.18,1585271425.66,1592444059.52,1518388462.82
000860.SZ,11610988901.6,8492073311.51,9106435809.27,6299473086.76,8807316989.49,6218427933.94,7316762837.51,4663863325.27,5868833401.62,3911386168.62
000862.SZ,945041843.32,587929185.11,875778301.31,595141391.99,1045991327.26,660466584.67,930122640.36,595293639.86,975227662.54,599206510.25
000863.SZ,2777144758.36,2288998545.38,337539988.83,251903469.97,889292147.53,414619966.34,979793473.29,468444056.74,594996676.26,344106147.66
000868.SZ,1009380324.86,967857075.49,987235076.64,952372190.26,1410979257.2,1291775653.35,1694235739.09,1523943211.55,2445974904.3,2250005446.48
000869.SZ,2671222485.0,1116643740.0,2811023025.0,1195189931.0,2801225058.0,1146383239.0,2197300790.0,900158317.0,2115970388.0,887474818.0
000875.SZ,8856889368.67,6564667812.64,11069297342.36,8197398942.88,11022040955.18,7896954839.32,10166149394.36,6946625803.08,9716578090.98,7049451107.18
000876.SZ,94475412101.5,92359416954.09,100419281866.4,96511054824.57,106747792494.05,104354631239.69,77209149689.61,72827984944.77,80503632528.3,74561202563.07
000877.SZ,118463353639.97,89594998028.19,98608443063.12,82202301845.34,80387150646.43,68254849252.41,61459598528.3,53240603316.47,54937588768.6,44949309864.08
000878.SZ,93000470739.06,89308399858.34,98051870814.31,93032635710.58,110554875843.58,106272181800.05,129055549380.31,124646801116.09,137742709022.42,133502138222.84
000880.SZ,2620098543.26,2225068450.96,2539997472.1,2207898741.81,2800093156.9,2440075417.0,2810451333.15,2470742935.61,4426469014.16,3952139283.01
000881.SZ,5476923483.58,4339627629.98,6483552719.61,5534293492.5,4544973930.6,3959720142.67,4457630998.85,3900383018.11,4064849904.19,3517418767.04
000882.SZ,823206269.63,390560978.91,912926509.78,486212723.02,830161950.61,358786114.97,1090198943.49,492536388.02,929704453.41,435084974.63
000883.SZ,16188891888.58,12338788367.83,20231645713.57,17013707094.37,14435741402.57,11370802242.93,15407362261.0,10902782639.29,13521003060.23,9992466352.94
000885.SZ,3583752331.42,2205449159.72,4232974551.2,2407524470.67,4808423752.81,2804750194.17,4718714148.6,2695590333.75,4888154457.73,2878985731.91
000886.SZ,45458141.19,17883215.29,113503368.25,47235076.07,60733027.85,27621133.1,134340048.54,114486744.71,313561108.54,272536253.72
000887.SZ,9339864810.46,7063909439.51,10258833694.82,8021558278.85,12774099548.15,10029997224.38,14495242519.77,11262292074.07,14554875335.55,11019305862.05
000888.SZ,506276447.82,319436606.61,356397963.83,328965949.05,822133235.26,398874696.22,805975128.97,377866447.18,732924613.61,344689331.18
