ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,total_assets_2021,total_liab_2021,accounts_receivable_2021,inventory_2021,goodwill_2021,fixed_assets_2021,total_assets_2022,total_liab_2022,accounts_receivable_2022,inventory_2022,goodwill_2022,fixed_assets_2022,total_assets_2023,total_liab_2023,accounts_receivable_2023,inventory_2023,goodwill_2023,fixed_assets_2023,total_assets_2024,total_liab_2024,accounts_receivable_2024,inventory_2024,goodwill_2024,fixed_assets_2024,total_assets_2025,total_liab_2025,accounts_receivable_2025,inventory_2025,goodwill_2025,fixed_assets_2025,revenue_2021,oper_cost_2021,revenue_2022,oper_cost_2022,revenue_2023,oper_cost_2023,revenue_2024,oper_cost_2024,revenue_2025,oper_cost_2025,name
603915.SH,20260518,18.76,2.5386,7.109,0.86,52.4115,49.8688,3.2481,4.6558,4.5599,1.2817,1.2817,65663.248,65663.248,23448.4204,1231842.5325,1231842.5325,4649909627.75,1834283642.62,0.0,0.0,8505555.29,0.0,4575244651.73,1427346261.01,0.0,0.0,6089653.64,0.0,4814658682.87,1328383388.69,0.0,0.0,4487578.22,0.0,5243952821.33,1594193895.4,0.0,0.0,113895315.9,0.0,5363592862.83,1612834083.41,0.0,0.0,93610625.84,0.0,2258477954.05,1645318636.26,2033652868.51,1503990549.3,2010818725.82,1484490704.77,1926978761.76,1485824628.48,1986775248.36,1574718516.61,国茂股份
603790.SH,20260518,28.59,2.5119,6.4495,0.77,75.9889,67.4712,4.1927,6.6046,6.2417,0.4197,0.4197,19136.0,19136.0,7453.054,547098.24,547098.24,1588507442.77,350994407.5,0.0,0.0,,0.0,1692847221.2,401267541.63,0.0,0.0,,0.0,1696121917.69,392979927.06,0.0,0.0,,0.0,1679965649.67,403428075.47,0.0,0.0,,0.0,1795409743.98,478429690.31,0.0,0.0,,0.0,696187457.92,491239056.34,625450534.91,442712599.95,592849119.7,417780160.93,661037814.36,449935534.79,638986368.74,421165183.2,雅运股份
603192.SH,20260518,22.25,1.2636,4.2036,1.35,45.8092,48.2969,1.6961,1.5061,1.4961,1.4215,1.4215,16736.1481,13940.6467,4190.6467,372379.2952,310179.3891,2499381482.33,1158250461.86,0.0,0.0,769559.75,0.0,2508705375.34,1112048999.84,0.0,0.0,769559.75,0.0,2389468888.76,959297572.41,0.0,0.0,769559.75,0.0,2127262045.56,628124755.78,0.0,0.0,769559.75,0.0,2276289808.29,682269248.53,0.0,0.0,769559.75,0.0,2268776669.68,2008058001.05,2365544225.45,2139617271.81,2027754347.35,1801419463.58,2097458876.0,1839306506.85,1890504163.88,1609501262.79,汇得科技
301226.SZ,20260518,41.13,3.9865,7.4872,0.66,269.5701,427.9741,4.9226,8.8096,8.7576,0.2431,0.2431,10880.0,10880.0,5792.9564,447494.4,447494.4,,,,,,,1071992088.05,182038015.35,0.0,0.0,,0.0,1046865487.45,142909540.86,0.0,0.0,,0.0,1027178432.79,128492309.38,0.0,0.0,,0.0,1050922739.73,138956225.26,0.0,0.0,,0.0,,,491931454.47,387771565.54,463438746.08,363352188.96,377181244.89,305910090.71,379206152.25,297718329.61,祥明智能
603662.SH,20260518,67.85,6.0148,12.8161,2.31,55.9514,62.2657,6.8302,12.2265,11.9049,0.4109,0.4109,28082.9868,28082.9868,13179.8776,1905430.6544,1905430.6544,2666761064.19,608507121.03,0.0,0.0,47872661.01,0.0,3458463297.55,1140714486.61,0.0,0.0,113683519.97,0.0,3782509707.16,1179069294.52,0.0,0.0,124821677.66,0.0,4340486304.59,1371604669.76,0.0,0.0,260046021.73,0.0,4498736178.8,1356883906.38,0.0,0.0,506507687.67,0.0,760230828.92,457283086.02,802134911.58,476212408.46,805728922.62,453900367.91,918764697.58,520731287.15,1081598934.5,604444916.95,柯力传感
603259.SH,20260518,102.05,1.1107,1.3229,0.54,15.8999,15.1262,3.6154,6.6986,6.3124,1.661,1.661,298375.7155,247328.0246,207655.114,30449241.7668,25239824.9104,53173933656.92,15534644670.25,0.0,0.0,1939750861.82,0.0,65749216761.5,20612129366.8,0.0,0.0,1934225612.25,0.0,71759281237.93,19770878845.6,0.0,0.0,1872069798.24,0.0,74238239875.23,18654997773.24,0.0,0.0,1836575496.99,0.0,94606135416.07,23133638111.37,0.0,0.0,865960177.6,0.0,16521369391.37,10410754419.19,28394561790.41,17853755830.08,29541326133.58,17341307169.32,27702002254.76,16440256129.17,32856716508.86,17538098637.79,药明康德
601236.SH,20260518,7.16,0.1859,0.802,0.51,27.8292,30.3193,1.3206,13.8753,14.6109,2.1365,0.698,471678.7742,471678.7742,109351.8042,3377220.0233,3377220.0233,40063610407.82,17011648183.57,0.0,0.0,,0.0,47733857858.92,24583126493.62,0.0,0.0,,0.0,40204363140.2,17048938898.99,0.0,0.0,,0.0,52054577484.21,28073232660.2,0.0,0.0,,0.0,56663413766.99,31726177673.75,0.0,0.0,,0.0,5486425487.45,,687349066.46,,875843501.78,,1624833871.88,,1762318981.84,,红塔证券
300775.SZ,20260518,29.24,3.0628,4.3592,0.78,41.1993,59.1358,2.7185,10.0788,10.8985,0.684,0.684,54755.0965,53164.1001,37352.763,1601039.0217,1554518.2869,3865138241.74,1545791496.2,0.0,0.0,,0.0,5120740566.44,2232391458.29,0.0,0.0,,0.0,8082724293.35,2775461516.32,0.0,0.0,,0.0,9218559706.28,3527785376.27,0.0,0.0,,0.0,8585113096.0,2577203065.42,0.0,0.0,,0.0,765502642.06,403983978.74,1462747079.63,803513303.5,1948097852.97,1112446792.29,1166153430.14,813038751.89,1246663457.29,711889458.39,三角防务
300776.SZ,20260518,142.7,10.9483,14.0458,1.05,75.3063,75.2291,9.9343,19.2321,20.6376,0.2718,0.2718,27400.691,16808.4719,13101.6735,3910078.6057,2398568.9401,3687053825.27,1525212394.54,0.0,0.0,,0.0,4318565082.43,1739007877.29,0.0,0.0,,0.0,6308048327.04,3361393070.56,0.0,0.0,,0.0,6394481101.35,3076484138.27,0.0,0.0,,0.0,6643998971.68,2762067529.27,0.0,0.0,,0.0,934510558.38,517536631.3,1052764834.65,558770547.54,1151733366.24,589910383.71,1440203195.39,744724655.65,1781395805.57,958471808.4,帝尔激光
002941.SZ,20260518,13.05,1.2697,2.1346,0.83,20.1574,20.526,2.0316,1.0097,1.0007,1.0168,1.0168,72975.1172,72975.1172,43406.7072,952325.2795,952325.2795,17469430854.63,13377251127.59,0.0,0.0,1192772.57,0.0,18734162694.1,14411571799.58,0.0,0.0,1192772.57,0.0,18613690524.52,14019996190.39,0.0,0.0,1192772.57,0.0,18716028638.47,13797421537.57,0.0,0.0,1192772.57,0.0,20846279071.51,14585725580.42,0.0,0.0,1192772.57,0.0,6870325510.27,6422931533.11,4874886925.36,4424427962.67,5430048799.59,4997033039.54,4152588871.49,3610373610.26,5754559786.48,5084678044.0,新疆交建
003010.SZ,20260518,28.4,2.6816,3.5054,0.8,45.4425,36.9144,11.1613,2.5742,2.293,1.6524,1.6524,31105.9476,22614.2182,17299.9787,883408.9118,642243.7969,1275915551.65,189147387.06,0.0,0.0,9987767.94,0.0,1128708257.84,68563983.75,0.0,0.0,9154594.69,0.0,1281585518.26,209830516.77,0.0,0.0,9079681.5,0.0,1445724456.86,396986859.16,0.0,0.0,11536595.56,0.0,1803986995.2,1019539517.54,0.0,0.0,,0.0,884190192.76,578704041.52,816544350.53,569589696.7,828761211.41,496890995.88,1154028030.28,617356076.59,2138402218.28,887684056.7,若羽臣
300848.SZ,20260518,16.57,3.0225,5.5041,0.9,86.5414,77.9178,4.5443,4.0596,3.6705,0.4225,0.4225,42788.7627,25312.2512,13899.9974,709009.7979,419424.0024,1571831917.2,651055218.18,0.0,0.0,,0.0,1709914344.48,690104011.24,0.0,0.0,,0.0,2938423981.5,1456800436.39,0.0,0.0,,0.0,3847041248.84,2330543416.78,0.0,0.0,,0.0,4494275363.35,2738346906.41,0.0,0.0,,0.0,903393147.3,769722676.43,1166240366.5,1011502884.28,1116825097.61,942879818.4,1232673823.58,1076690038.82,1272386099.72,1098541620.36,美瑞新材
603596.SH,20260518,31.08,2.0647,3.0721,1.01,21.3058,21.3338,3.5627,2.3222,2.3151,0.7586,0.8261,89763.9446,89763.9446,60327.2314,2789863.3982,2789863.3982,5939318539.83,2617520324.99,0.0,0.0,1821386.63,0.0,8011088551.52,3801412385.15,0.0,0.0,1821386.63,0.0,9790377364.0,4711127676.65,0.0,0.0,1821386.63,0.0,11363605873.22,4771478615.35,0.0,0.0,1821386.63,0.0,16295196186.84,8358517195.85,0.0,0.0,1821386.63,0.0,2328363220.21,1741251860.19,3684132503.82,2874125905.16,5105317026.58,3965542394.04,6578233006.32,5177950754.15,8357282726.53,6742444433.06,伯特利
603960.SH,20260518,22.55,4.0636,6.5256,0.89,214.3597,278.9867,5.2516,11.8829,12.0842,0.2533,0.2533,26219.79,26219.79,16327.4491,591256.2645,591256.2645,1166152551.63,145431475.98,0.0,0.0,122246472.83,0.0,1353773039.51,316321776.79,0.0,0.0,122246472.83,0.0,1236126139.79,201118108.37,0.0,0.0,112108447.82,0.0,1257859912.21,170344506.33,0.0,0.0,112108447.82,0.0,1242561734.81,123231424.08,0.0,0.0,112108447.82,0.0,436059906.41,314914120.6,450770909.67,350897956.09,413230450.44,312314241.56,378786777.04,288326184.82,322987990.34,255153171.36,克来机电
603896.SH,20260518,16.32,0.9501,1.6274,0.87,178.0176,,1.4578,5.0538,5.1321,1.6544,1.6544,19824.3911,19824.3911,11574.2878,323534.0628,323534.0628,1823917357.32,319532641.31,0.0,0.0,,0.0,2234410125.1,547197241.59,0.0,0.0,,0.0,2977144207.8,918578758.6,0.0,0.0,,0.0,3054467037.35,822582802.54,0.0,0.0,,0.0,3154624430.7,841887672.83,0.0,0.0,,0.0,479738808.36,83026493.92,507644677.94,76416354.14,542632310.78,94457987.84,472038020.01,91935031.36,430138219.4,90051597.83,寿仙谷
603615.SH,20260518,22.88,1.9931,4.2606,0.78,863.7198,428.9859,4.813,4.3598,3.3249,,,24182.0,24182.0,11312.2638,553284.16,553284.16,1387452236.17,139169538.0,0.0,0.0,,0.0,1369144437.0,154438101.43,0.0,0.0,5768278.21,0.0,1461035908.29,274774026.77,0.0,0.0,3379404.68,0.0,1449088247.98,287884785.53,0.0,0.0,3379404.68,0.0,1667337709.49,523021935.02,0.0,0.0,,0.0,599288463.93,451279985.87,497640241.24,398671872.69,490633065.51,369746267.19,415380493.31,327494913.58,888579763.65,786445713.1,茶花股份
603238.SH,20260518,15.08,3.7218,9.3263,1.62,22.8173,22.6997,1.7897,0.9314,0.9005,1.9894,1.9894,17750.9,17750.9,7083.8,267683.572,267683.572,2290640297.74,819655243.3,0.0,0.0,125834040.5,0.0,2242330849.39,716816472.12,0.0,0.0,125834040.5,0.0,2369066395.89,796719895.05,0.0,0.0,113979999.13,0.0,2655433880.05,1030795917.97,0.0,0.0,113979999.13,0.0,3188489619.53,1480002056.27,0.0,0.0,113979999.13,0.0,1143052942.2,839042523.41,1100163926.31,951001101.17,1349630752.31,1119914452.3,1558483215.68,1330062041.44,2021944936.43,1707474654.63,诺邦股份
603217.SH,20260518,31.04,3.1042,8.2365,1.06,33.4455,31.167,1.8653,2.9668,2.8974,1.112,1.112,20808.76,20808.76,7842.4171,645903.9104,645903.9104,3024150007.29,539046580.83,0.0,0.0,,0.0,3366488745.88,469211931.47,0.0,0.0,,0.0,3774550963.89,682972778.19,0.0,0.0,,0.0,3979707332.32,752058676.01,0.0,0.0,,0.0,5077890844.79,1718304387.74,0.0,0.0,,0.0,1714477773.35,1304931965.37,2132611701.46,1543379044.65,1682732395.81,1371086036.03,1717242205.05,1436008548.42,1653828387.36,1364919136.95,元利科技
603337.SH,20260518,40.58,0.861,2.5039,0.8,22.5866,22.3008,3.598,2.935,2.8357,1.1777,1.1777,47641.1691,47372.5491,16289.3818,1933278.6421,1922378.0425,6790417189.76,3558795563.05,0.0,0.0,8119475.93,0.0,8550200505.05,4207888682.79,0.0,0.0,8945149.81,0.0,8353634168.69,3887250142.81,0.0,0.0,825385.37,0.0,7803222363.15,3145517568.19,0.0,0.0,,0.0,7996294795.38,2962592196.73,0.0,0.0,,0.0,4634641673.86,3548396931.47,4394492533.92,3226035812.86,4099937608.74,2929478497.71,4706210014.05,3189946786.57,4966557293.89,3259397773.27,杰克科技
300678.SZ,20260518,28.71,1.5689,2.343,0.57,594.5631,539.8016,9.8869,13.3313,12.0892,0.1742,0.1742,29638.6293,29119.717,19499.0056,850925.0472,836027.0751,802286719.49,183465826.51,0.0,0.0,,0.0,1048450091.43,240826859.43,0.0,0.0,,0.0,1063005571.1,212886059.46,0.0,0.0,,0.0,1032248383.79,177401135.36,0.0,0.0,,0.0,1272048615.06,422816346.41,0.0,0.0,,0.0,142175426.6,96777255.71,179331848.32,111734471.98,196092462.66,140015043.89,218236369.58,157980813.03,193751244.66,136717881.94,中科信息
603180.SH,20260518,18.62,0.6475,2.1794,0.83,131.2683,,1.0644,0.8702,0.8894,2.0828,2.0828,15425.714,15425.714,4582.925,287226.7947,287226.7947,4091722227.97,1869984421.93,0.0,0.0,,0.0,4481946939.75,2008797919.79,0.0,0.0,2051235.52,0.0,5623373808.25,2934124118.35,0.0,0.0,3677728.04,0.0,5693016316.31,2921256125.12,0.0,0.0,3591783.42,0.0,6057030213.21,3236042756.28,0.0,0.0,3642095.6,0.0,2219518752.19,1571622181.08,2488802963.29,1779843974.86,2547170860.93,1810936206.64,2416109070.21,1756457789.05,2367576919.36,1739215982.97,金牌家居
300756.SZ,20260518,49.25,1.8637,1.929,0.63,96.2851,71.5475,5.2346,11.319,10.7614,0.1015,0.1015,15759.8176,13122.7707,12678.8813,776171.0168,646296.457,1776348864.08,700144348.9,0.0,0.0,8471439.09,0.0,1949111537.4,826086884.85,0.0,0.0,8466185.91,0.0,2104409182.3,651042231.23,0.0,0.0,3723000.0,0.0,2259625377.23,851603786.02,0.0,0.0,1650498.29,0.0,2358762113.17,892150241.04,0.0,0.0,,0.0,430094147.41,218182416.14,358849342.15,223734784.26,669890519.73,426243189.1,460053505.84,317940211.48,569381452.02,355615051.2,金马游乐
603113.SH,20260518,5.32,1.0855,2.1544,0.55,204.8179,,0.6193,0.2669,0.2861,6.6687,6.6687,84849.0616,84849.0616,42753.5872,451397.0077,451397.0077,13581651043.75,4634021056.39,0.0,0.0,,0.0,15928157196.93,7212584558.3,0.0,0.0,,0.0,17175727850.8,8561727692.72,0.0,0.0,,0.0,18724001520.09,10084582520.29,0.0,0.0,,0.0,19449321277.94,11166075170.8,0.0,0.0,,0.0,7919483502.6,6360426709.44,14101235339.83,13374178794.55,10913708955.36,10710384658.32,12149979147.4,11864927417.18,12692916253.23,12531988992.71,金能科技
603041.SH,20260518,14.31,2.6521,4.4857,1.35,46.2453,44.5584,1.7141,4.2404,4.0821,0.8294,0.8294,18314.7692,18314.7692,10828.2692,262084.3473,262084.3473,1033339421.64,126599743.42,0.0,0.0,,0.0,1599394730.39,225248857.39,0.0,0.0,,0.0,1683954217.56,253795005.94,0.0,0.0,,0.0,1813101574.18,309035080.63,0.0,0.0,,0.0,1771606954.46,268581532.87,0.0,0.0,,0.0,355859237.8,271710785.97,374260743.43,279372548.16,376469736.01,232172243.36,445605335.12,286886892.62,465921148.88,365286092.73,美思德
300787.SZ,20260518,10.8,1.6352,2.1722,0.73,35.7487,51.7692,2.1977,1.0386,0.9862,1.5432,1.5432,31343.302,19653.2667,14794.5283,338507.6616,212255.2804,2308564983.62,1032585197.97,0.0,0.0,,0.0,2784058114.66,1261887874.92,0.0,0.0,,0.0,3112070756.81,1403867934.92,0.0,0.0,,0.0,3636138017.48,2014467839.2,0.0,0.0,,0.0,4185559802.01,2526961251.85,0.0,0.0,,0.0,1346138292.43,1019768679.2,1888383103.37,1343526121.55,1404590882.49,1000689441.23,1555646650.51,1107575447.92,2412767989.19,1853268602.57,海能实业
002849.SZ,20260518,18.03,4.6128,5.7278,0.71,73.7349,76.0447,2.8889,2.4064,2.3161,0.2219,0.2219,22063.4016,21884.6584,17624.5691,397803.1308,394580.391,1761420003.97,874596392.55,0.0,0.0,,0.0,1729053935.02,783262890.03,0.0,0.0,0.0,0.0,2446757272.38,1101879380.03,0.0,0.0,,0.0,2418746813.62,1044069520.13,0.0,0.0,,0.0,2789756710.01,1339026288.31,0.0,0.0,1883158.31,0.0,907810033.57,661749955.24,707199116.57,481734980.76,977387300.97,667721655.06,978156266.02,633264127.54,1290700172.62,912160076.08,威星智能
002906.SZ,20260518,31.5,1.6888,3.9172,1.1,21.1551,20.8805,2.3983,1.2672,1.2109,1.5238,1.5873,52491.9041,52461.2583,22617.7742,1653494.9792,1652529.6365,5684701082.86,1919418676.12,0.0,0.0,49824072.96,0.0,6958068532.07,2864800624.53,0.0,0.0,48378012.65,0.0,8929123121.56,3104918481.08,0.0,0.0,48550142.15,0.0,11205084639.87,4904798679.42,0.0,0.0,48343430.15,0.0,13197425363.89,6387894156.92,0.0,0.0,48489459.65,0.0,3130771470.28,2412080376.22,4008439734.45,3128457033.84,4796915411.44,3737448625.8,6841122978.54,5370849675.49,8790751507.47,7128989934.84,华阳集团
688398.SH,20260518,33.33,2.1029,3.9119,0.98,231.2604,377.7017,5.4366,5.6219,5.6419,0.2985,0.2985,16781.4205,16781.4205,9020.9465,559324.7453,559324.7453,1145692057.82,250420348.57,0.0,0.0,,0.0,1118690609.19,202620721.6,0.0,0.0,,0.0,1754245909.95,652597317.68,0.0,0.0,,0.0,1982791049.1,840256115.55,0.0,0.0,,0.0,2090860269.47,944505070.81,0.0,0.0,,0.0,537493413.68,354850678.94,459569251.86,343707473.57,591691493.3,392817260.8,668235738.94,459013302.48,734298280.86,553773264.74,赛特新材
603758.SH,20260518,13.1,1.5708,4.4571,0.72,38.4713,41.0403,2.2156,4.2509,4.0446,2.2317,,43879.7049,43879.7049,15464.398,574824.1342,574824.1342,3061890111.77,385107439.75,0.0,0.0,,0.0,3025724554.94,433515201.61,0.0,0.0,,0.0,3139283646.09,616543002.98,0.0,0.0,,0.0,2869944767.34,413101478.79,0.0,0.0,,0.0,2854617615.41,320299628.54,0.0,0.0,,0.0,1018599152.9,769514647.51,854595845.78,671192427.48,1213355224.46,877856553.04,1192958826.55,909103568.52,991477426.12,774772660.94,秦安股份
603050.SH,20260518,23.82,3.5052,7.9138,1.17,37.2402,42.1991,5.224,2.1895,2.2123,0.5673,0.8327,40331.9193,40331.9193,17864.0551,960706.3177,960706.3177,3371262191.22,2081982528.82,0.0,0.0,,0.0,4760689774.62,3376013533.3,0.0,0.0,,0.0,5014959164.22,3527323595.48,0.0,0.0,,0.0,5183726051.91,3525047316.46,0.0,0.0,,0.0,4961928024.01,3105269615.81,0.0,0.0,,0.0,1118788126.08,860984970.19,1480497491.05,1104605386.78,2317937403.42,1784026739.81,2601003365.79,2008970230.99,3215640096.43,2563672923.27,科林电气
603817.SH,20260518,6.9,1.7215,3.3349,0.75,18.5466,16.7849,1.2031,2.857,2.8277,0.8696,0.8696,57008.4039,57008.4039,29428.1768,393357.9869,393357.9869,4688905012.3,2560546641.63,0.0,0.0,,0.0,5654560590.62,2898519982.62,0.0,0.0,,0.0,5959038653.61,3152068382.4,0.0,0.0,,0.0,6652877860.38,3720780150.79,0.0,0.0,,0.0,7001884042.34,3728138628.8,0.0,0.0,,0.0,613107097.7,357370171.14,802174992.37,491066805.39,803708673.15,495411143.06,874700078.1,508773023.43,1002468313.91,565281451.81,海峡环保
300568.SZ,20260518,16.58,4.9234,5.1034,0.49,613.5071,1178.4531,2.287,5.4085,5.1686,0.2985,0.2985,134571.0639,120856.1944,116593.9571,2231188.2395,2003795.7032,7251942504.31,2957474665.46,0.0,0.0,,0.0,12726364269.14,4248256859.82,0.0,0.0,,0.0,16036572643.44,6854545030.3,0.0,0.0,0.0,0.0,20828534134.43,10829706828.71,0.0,0.0,,0.0,25674916731.77,15613666624.94,0.0,0.0,,0.0,1314466713.23,841248561.16,2092562797.11,1150534471.0,2210547049.33,1179514157.78,2605329841.96,1817935073.99,2957868101.17,2289910282.26,星源材质
300800.SZ,20260518,12.7,1.396,2.7526,0.88,70.6201,65.583,1.4603,3.574,3.4948,1.2299,1.2299,23675.9,23430.65,11883.18,300683.93,297569.255,2238030979.97,295308754.02,0.0,0.0,,0.0,2328318924.15,257213825.26,0.0,0.0,,0.0,2388800095.81,325046911.02,0.0,0.0,,0.0,2364305153.25,355177841.8,0.0,0.0,,0.0,2460372694.52,449769384.03,0.0,0.0,,0.0,603351806.08,317832064.93,382482731.18,235604268.03,430708764.69,268191141.0,530526334.78,346696365.45,557841223.4,360095905.83,力合科技
300592.SZ,20260518,13.29,4.8469,8.0361,1.35,36.6298,23.0299,2.2436,0.5884,0.6131,0.3726,0.3726,40436.1469,34886.8974,21041.6304,537396.3923,463646.8664,3086552998.74,807676109.12,0.0,0.0,658618531.98,0.0,3008556848.82,712730067.25,0.0,0.0,641471876.44,0.0,3231258777.56,1150440571.05,0.0,0.0,641471876.44,0.0,4528293958.8,2298857493.6,0.0,0.0,727597663.51,0.0,4013488365.74,1673184167.68,0.0,0.0,814505390.21,0.0,1068592211.03,455181872.0,3058660065.54,1887681675.64,4749754256.78,2953838100.94,6115213894.62,3967203452.94,6739583080.46,4535194620.53,华凯易佰
603656.SH,20260518,18.91,1.6974,3.0039,1.13,118.7696,105.9562,2.6064,5.6155,5.3541,0.2603,0.2603,18294.5358,18294.5358,10337.7764,345949.672,345949.672,1215052623.85,238123215.48,0.0,0.0,,0.0,1330163440.09,348692113.43,0.0,0.0,,0.0,1644773227.92,314214770.68,0.0,0.0,,0.0,1628312805.04,342270956.71,0.0,0.0,,0.0,2112920366.2,791746498.92,0.0,0.0,2683972.62,0.0,353159727.6,195150698.52,318565662.14,188370241.24,359748569.33,203210080.79,402605461.58,243785021.5,418569903.03,239277644.06,泰禾智能
002846.SZ,20260518,14.05,2.2147,3.2553,0.52,167.2002,160.4678,4.14,2.6094,2.5041,,,41999.3636,26015.5551,17699.1746,590091.0586,365518.5492,2362889285.38,1459820450.96,0.0,0.0,34247285.1,0.0,2547896796.65,1712226311.74,0.0,0.0,34247285.1,0.0,2940043925.21,1489973839.54,0.0,0.0,33204238.92,0.0,3401806626.38,1950559828.54,0.0,0.0,33204238.92,0.0,3650492364.7,2209486986.85,0.0,0.0,33204238.92,0.0,1334127525.46,1145648786.65,1441019558.73,1287440705.94,1321157449.61,1152484752.3,1488784006.59,1328783667.78,1647761322.61,1440831176.46,英联股份
002847.SZ,20260518,58.9,2.9207,7.1422,2.09,21.4622,20.0543,7.4019,2.7876,2.7659,2.3773,2.3773,27270.9679,24572.1263,10048.333,1606260.0093,1447298.2391,1966140158.8,1150513625.58,0.0,0.0,,0.0,2222368500.69,1166716945.39,0.0,0.0,,0.0,2742749759.06,1357297852.08,0.0,0.0,,0.0,3081774564.08,1523734187.07,0.0,0.0,,0.0,4062613752.12,1896098714.71,0.0,0.0,,0.0,1627784845.41,979898199.25,1969757443.14,1253708950.53,3004608968.85,1969388030.19,3860690589.15,2631604525.76,4427028634.0,3084661359.1,盐津铺子
300577.SZ,20260518,19.69,1.3551,1.9023,0.61,14.2635,13.7078,2.1567,0.9654,0.9607,1.7522,1.7522,23983.6247,14216.4791,10127.1382,472237.5703,279922.4735,3287128264.07,1567477024.98,0.0,0.0,82433094.61,0.0,3760397026.97,1929942776.94,0.0,0.0,86008040.31,0.0,3620819563.65,1703701538.19,0.0,0.0,86045455.8,0.0,5060165735.86,2487376637.25,0.0,0.0,327221231.5,0.0,6096577469.33,3512890097.03,0.0,0.0,320655699.36,0.0,1574163335.28,1128421890.01,2159641894.58,1680589383.37,2283139588.98,1763008891.72,3024760362.07,2324353072.07,3718790855.77,2812897413.47,开润股份
002774.SZ,20260518,12.93,3.9608,9.8417,1.07,60.7265,74.439,3.5855,2.9838,2.9989,2.7842,,33668.79,28176.8185,11339.7392,435337.4547,364326.2632,2338128224.52,994132519.7,0.0,0.0,,0.0,1984713935.22,808185750.11,0.0,0.0,,0.0,2102188795.09,885933964.48,0.0,0.0,,0.0,2020719386.87,801770955.91,0.0,0.0,,0.0,2073119912.64,873405999.62,0.0,0.0,,0.0,1528360883.13,830929263.44,1024984808.29,783063141.52,1198900547.59,868420810.08,1116650917.34,814819781.62,951165656.76,739732037.93,快意电梯
603012.SH,20260518,9.07,2.6497,3.4078,0.45,55.2993,63.9742,1.5262,2.231,2.1683,1.1093,1.1093,64650.0,64650.0,50268.1078,586375.5,586375.5,5953233463.18,2529442802.15,0.0,0.0,57286911.95,0.0,6171062812.46,2814433453.26,0.0,0.0,57286911.95,0.0,6496629912.81,2909130170.31,0.0,0.0,,0.0,7537776760.31,3615022941.87,0.0,0.0,184512786.91,0.0,8073267657.28,3988848108.27,0.0,0.0,184512786.91,0.0,1694276862.34,988051738.46,1664325571.51,916143079.49,1898907304.72,1025167011.66,1771151156.59,1035143849.63,1844874603.82,1164318116.38,创力集团
600023.SH,20260518,6.15,0.7677,2.8628,1.24,10.9542,11.1426,1.0687,1.0366,1.0625,5.5285,5.5285,1340873.2749,1340873.2749,359556.5748,8246370.6406,8246370.6406,115439271501.19,39437344995.76,0.0,0.0,110559113.33,0.0,120483641838.14,49929949487.1,0.0,0.0,,0.0,147090465319.08,67346471606.93,0.0,0.0,1369128117.82,0.0,152883647480.43,67144868784.67,0.0,0.0,1241320562.07,0.0,159182400407.73,69931093778.17,0.0,0.0,745026569.75,0.0,50411287847.74,48785771999.47,60883891816.04,61619257271.94,69506218179.37,62332008866.76,66295699277.74,58028729207.5,58814260597.52,51151091933.05,浙能电力
601068.SH,20260518,5.59,0.5787,5.0054,0.94,64.8357,62.4339,5.4272,0.7243,0.7399,,,298783.6267,255959.0667,29590.6667,1670200.4733,1430811.1829,57647983496.24,39996290196.64,0.0,0.0,,0.0,62365140307.6,42520334199.41,0.0,0.0,,0.0,42252198030.0,35601242650.0,0.0,0.0,875130.0,0.0,41666365000.0,35162467000.0,0.0,0.0,875000.0,0.0,41919831000.0,30095086000.0,0.0,0.0,875000.0,0.0,15957019819.86,14260604901.68,16101128621.35,14517187433.95,15039361330.0,13407379230.0,16142178000.0,14759468000.0,15219018000.0,13501486000.0,中铝国际
601811.SH,20260518,13.17,0.3389,2.33,0.85,10.3603,10.3781,1.0445,1.3851,1.3856,4.5558,4.5558,123384.1,79190.39,11518.543,1624968.597,1042937.4363,18431113913.1,7998924254.62,0.0,0.0,500571581.14,0.0,20416554271.39,8664840483.63,0.0,0.0,500571581.14,0.0,22623618464.5,9270189748.42,0.0,0.0,622652907.24,0.0,23578554162.35,9354503365.29,0.0,0.0,622652907.24,0.0,24953791374.34,9518655228.45,0.0,0.0,622652907.24,0.0,7058417420.2,4443383784.57,7331498953.53,4788074966.27,7989707573.29,5115814260.4,8437722940.37,5423122950.63,7896874144.86,5126461429.44,新华文轩
000333.SZ,20260518,82.83,0.5502,0.8048,0.97,14.3418,14.26,2.7089,1.3808,1.371,4.8394,4.8394,760905.7865,685786.2416,468868.3703,63025826.2958,56803674.3917,376333770000.0,248028302000.0,0.0,0.0,28857740000.0,0.0,417453076000.0,268589662000.0,0.0,0.0,27075391000.0,0.0,465019979000.0,296757722000.0,0.0,0.0,29954519000.0,0.0,567150337000.0,346854643000.0,0.0,0.0,30655392000.0,0.0,593313003000.0,359205303000.0,0.0,0.0,34366382000.0,0.0,261341969000.0,199138296000.0,270366753000.0,206530717000.0,291110510000.0,215876420000.0,318974661000.0,233629908000.0,363056751000.0,269119449000.0,美的集团
